Epoch		Step		TotalStep		Det-loss		Reg-loss		TrainMode
12		950		66950		0.0133		0.0076		1
12		1000		67000		0.0098		0.0011		1
12		1050		67050		0.0138		0.0141		1
12		1100		67100		0.0085		0.0412		1
12		1150		67150		0.0084		0.0403		1
12		1200		67200		0.0118		0.0009		1
12		1250		67250		0.0131		0.0027		1
12		1300		67300		0.0091		0.0033		1
12		1350		67350		0.0150		0.1179		1
12		1400		67400		0.0114		0.0018		1
12		1450		67450		0.0110		0.0086		1
12		1500		67500		0.0119		0.0011		1
12		1550		67550		0.0127		0.0047		1
12		1600		67600		0.0111		0.0119		1
12		1650		67650		0.0091		0.0050		1
12		1700		67700		0.0085		0.0013		1
12		1750		67750		0.0091		0.0357		1
12		1800		67800		0.0103		0.0012		1
12		1850		67850		0.0201		0.0007		1
12		1900		67900		0.0110		0.0100		1
12		1950		67950		0.0210		0.2129		1
12		2000		68000		0.0102		0.0013		1
12		2050		68050		0.0072		0.0041		1
12		2100		68100		0.0091		0.0076		1
12		2150		68150		0.0174		0.0190		1
12		2200		68200		0.0128		0.0155		1
12		2250		68250		0.0167		0.0251		1
12		2300		68300		0.0181		0.0101		1
12		2350		68350		0.0106		0.0008		1
12		2400		68400		0.0155		0.0025		1
12		2450		68450		0.0138		0.0341		1
12		2500		68500		0.0152		0.0079		1
12		2550		68550		0.0120		0.0032		1
12		2600		68600		0.0103		0.0016		1
12		2650		68650		0.0173		0.0031		1
12		2700		68700		0.0120		0.0016		1
12		2750		68750		0.0151		0.0037		1
12		2800		68800		0.0103		0.0020		1
12		2850		68850		0.0101		0.0004		1
12		2900		68900		0.0155		0.1255		1
12		2950		68950		0.0122		0.0021		1
12		3000		69000		0.0150		0.2241		1
12		3050		69050		0.0114		0.0197		1
12		3100		69100		0.0087		0.0045		1
12		3150		69150		0.0124		0.1711		1
12		3200		69200		0.0143		0.0106		1
12		3250		69250		0.0131		0.0113		1
12		3300		69300		0.0200		0.0068		1
12		3350		69350		0.0126		0.0417		1
12		3400		69400		0.0131		0.0603		1
12		3450		69450		0.0316		0.0554		1
12		3500		69500		0.0143		0.0533		1
12		3550		69550		0.0325		0.0216		1
12		3600		69600		0.0457		0.0074		1
12		3650		69650		0.0116		0.0022		1
12		3700		69700		0.0336		0.2743		1
12		3750		69750		0.0203		0.0156		1
12		3800		69800		0.0211		0.0444		1
12		3850		69850		0.0108		0.0171		1
12		3900		69900		0.0085		0.0476		1
12		3950		69950		0.0095		0.0033		1
12		4000		70000		0.0061		0.0093		1
12		4050		70050		0.0203		0.0023		1
12		4100		70100		0.0190		0.0099		1
12		4150		70150		0.0105		0.0128		1
12		4200		70200		0.0129		0.0106		1
12		4250		70250		0.0129		0.0021		1
12		4300		70300		0.0182		0.0845		1
12		4350		70350		0.0165		0.0773		1
12		4400		70400		0.0115		0.0011		1
12		4450		70450		0.0134		0.1074		1
12		4500		70500		0.0094		0.0400		1
12		4550		70550		0.0242		0.0181		1
12		4600		70600		0.0098		0.0337		1
12		4650		70650		0.0138		0.0326		1
12		4700		70700		0.0147		0.0502		1
12		4750		70750		0.0154		0.0023		1
12		4800		70800		0.0147		0.0113		1
12		4850		70850		0.0307		0.0841		1
12		4900		70900		0.0241		0.0064		1
12		4950		70950		0.0273		0.0096		1
12		5000		71000		0.0194		0.0030		1
12		5050		71050		0.0236		0.0176		1
12		5100		71100		0.0222		0.0017		1
12		5150		71150		0.0167		0.0147		1
12		5200		71200		0.0153		0.0150		1
12		5250		71250		0.0118		0.0054		1
12		5300		71300		0.0192		0.0020		1
12		5350		71350		0.0095		0.0023		1
12		5400		71400		0.0140		0.0008		1
12		5450		71450		0.0107		0.0030		1
12		5500		71500		0.0172		0.0169		1
12		5550		71550		0.0163		0.0151		1
12		5600		71600		0.0132		0.0518		1
12		5650		71650		0.0133		0.0011		1
12		5700		71700		0.0120		0.0012		1
12		5750		71750		0.0178		0.0007		1
12		5800		71800		0.0103		0.0063		1
12		5850		71850		0.0166		0.0052		1
12		5900		71900		0.0238		0.0109		1
12		5950		71950		0.0179		0.0262		1
12		6000		72000		0.0129		0.0120		1
13		50		72050		0.0105		0.0055		1
13		100		72100		0.0212		0.1115		1
13		150		72150		0.0112		0.0033		1
13		200		72200		0.0191		0.0073		1
13		250		72250		0.0129		0.0102		1
13		300		72300		0.0089		0.0333		1
13		350		72350		0.0174		0.0020		1
13		400		72400		0.0167		0.0311		1
13		450		72450		0.0092		0.0021		1
13		500		72500		0.0102		0.0030		1
13		550		72550		0.0123		0.1156		1
13		600		72600		0.0144		0.0020		1
13		650		72650		0.0165		0.0660		1
13		700		72700		0.0085		0.0737		1
13		750		72750		0.0113		0.0030		1
13		800		72800		0.0096		0.0669		1
13		850		72850		0.0203		0.0257		1
13		900		72900		0.0128		0.0096		1
13		950		72950		0.0170		0.0008		1
13		1000		73000		0.0170		0.0509		1
13		1050		73050		0.0069		0.0005		1
13		1100		73100		0.0173		0.0006		1
13		1150		73150		0.0116		0.0409		1
13		1200		73200		0.0150		0.0037		1
13		1250		73250		0.0118		0.0474		1
13		1300		73300		0.0089		0.0007		1
13		1350		73350		0.0123		0.0263		1
13		1400		73400		0.0131		0.0054		1
13		1450		73450		0.0197		0.0054		1
13		1500		73500		0.0096		0.0104		1
13		1550		73550		0.0152		0.0344		1
13		1600		73600		0.0181		0.0133		1
13		1650		73650		0.0098		0.0317		1
13		1700		73700		0.0115		0.0234		1
13		1750		73750		0.0163		0.0117		1
13		1800		73800		0.0114		0.0094		1
13		1850		73850		0.0095		0.0007		1
13		1900		73900		0.0125		0.1146		1
13		1950		73950		0.0163		0.1237		1
13		2000		74000		0.0075		0.0020		1
13		2050		74050		0.0073		0.0023		1
13		2100		74100		0.0098		0.0467		1
13		2150		74150		0.0098		0.0027		1
13		2200		74200		0.0179		0.0265		1
13		2250		74250		0.0139		0.0036		1
13		2300		74300		0.0117		0.0059		1
13		2350		74350		0.0090		0.0070		1
13		2400		74400		0.0268		0.0267		1
13		2450		74450		0.0146		0.0026		1
13		2500		74500		0.0114		0.0112		1
13		2550		74550		0.0300		0.1414		1
13		2600		74600		0.0171		0.0045		1
13		2650		74650		0.0200		0.0580		1
13		2700		74700		0.0117		0.0575		1
13		2750		74750		0.0118		0.0907		1
13		2800		74800		0.0091		0.0035		1
13		2850		74850		0.0127		0.0011		1
13		2900		74900		0.0162		0.0044		1
13		2950		74950		0.0089		0.0009		1
13		3000		75000		0.0132		0.0004		1
13		3050		75050		0.0111		0.0215		1
13		3100		75100		0.0109		0.0020		1
13		3150		75150		0.0121		0.0025		1
13		3200		75200		0.0110		0.0423		1
13		3250		75250		0.0133		0.0045		1
13		3300		75300		0.0168		0.0211		1
13		3350		75350		0.0080		0.0014		1
13		3400		75400		0.0145		0.0007		1
13		3450		75450		0.0127		0.0089		1
13		3500		75500		0.0145		0.0035		1
13		3550		75550		0.0122		0.0454		1
13		3600		75600		0.0141		0.0526		1
13		3650		75650		0.0200		0.1481		1
13		3700		75700		0.0176		0.1234		1
13		3750		75750		0.0142		0.0200		1
13		3800		75800		0.0153		0.0067		1
13		3850		75850		0.0097		0.0227		1
13		3900		75900		0.0181		0.0063		1
13		3950		75950		0.0179		0.1918		1
13		4000		76000		0.0146		0.0126		1
13		4050		76050		0.0125		0.0080		1
13		4100		76100		0.0166		0.0023		1
13		4150		76150		0.0123		0.0013		1
13		4200		76200		0.0149		0.0398		1
13		4250		76250		0.0146		0.0413		1
13		4300		76300		0.0092		0.1811		1
13		4350		76350		0.0090		0.0009		1
13		4400		76400		0.0116		0.0038		1
13		4450		76450		0.0058		0.0395		1
13		4500		76500		0.0145		0.0228		1
13		4550		76550		0.0372		0.2604		1
13		4600		76600		0.0355		0.0155		1
13		4650		76650		0.0394		0.1989		1
13		4700		76700		0.0186		0.0059		1
13		4750		76750		0.0176		0.0044		1
13		4800		76800		0.0152		0.0148		1
13		4850		76850		0.0404		0.0054		1
13		4900		76900		0.0189		0.0817		1
13		4950		76950		0.0133		0.0368		1
13		5000		77000		0.0341		0.0465		1
13		5050		77050		0.0161		0.0179		1
13		5100		77100		0.0136		0.0031		1
13		5150		77150		0.0135		0.0186		1
13		5200		77200		0.0169		0.0094		1
13		5250		77250		0.0147		0.0004		1
13		5300		77300		0.0128		0.0037		1
13		5350		77350		0.0113		0.0017		1
13		5400		77400		0.0154		0.0022		1
13		5450		77450		0.0169		0.0948		1
13		5500		77500		0.0105		0.0017		1
13		5550		77550		0.0139		0.0043		1
13		5600		77600		0.0152		0.0104		1
13		5650		77650		0.0146		0.0210		1
13		5700		77700		0.0168		0.0013		1
13		5750		77750		0.0118		0.0016		1
13		5800		77800		0.0115		0.0482		1
13		5850		77850		0.0121		0.0299		1
13		5900		77900		0.0095		0.0006		1
13		5950		77950		0.0099		0.0117		1
13		6000		78000		0.0072		0.0401		1
14		50		78050		0.0243		0.0513		1
14		100		78100		0.0143		0.0241		1
14		150		78150		0.0175		0.0954		1
14		200		78200		0.0133		0.0009		1
14		250		78250		0.0141		0.0045		1
14		300		78300		0.0081		0.0008		1
14		350		78350		0.0264		0.0056		1
14		400		78400		0.0106		0.0052		1
14		450		78450		0.0221		0.0659		1
14		500		78500		0.0192		0.1474		1
14		550		78550		0.0230		0.0057		1
14		600		78600		0.0102		0.0066		1
14		650		78650		0.0266		0.2118		1
14		700		78700		0.0113		0.0025		1
14		750		78750		0.0116		0.0045		1
14		800		78800		0.0092		0.0023		1
14		850		78850		0.0103		0.0008		1
14		900		78900		0.0140		0.1815		1
14		950		78950		0.0155		0.0013		1
14		1000		79000		0.0173		0.0146		1
14		1050		79050		0.0217		0.0053		1
14		1100		79100		0.0181		0.0044		1
14		1150		79150		0.0116		0.0026		1
14		1200		79200		0.0118		0.0978		1
14		1250		79250		0.0093		0.0042		1
14		1300		79300		0.0145		0.0009		1
14		1350		79350		0.0178		0.0079		1
14		1400		79400		0.0091		0.0049		1
14		1450		79450		0.0056		0.0002		1
14		1500		79500		0.0100		0.0137		1
14		1550		79550		0.0087		0.0145		1
14		1600		79600		0.0104		0.0121		1
14		1650		79650		0.0111		0.0035		1
14		1700		79700		0.0173		0.0591		1
14		1750		79750		0.0175		0.0387		1
14		1800		79800		0.0153		0.0351		1
14		1850		79850		0.0181		0.0620		1
14		1900		79900		0.0069		0.0286		1
14		1950		79950		0.0091		0.0023		1
14		2000		80000		0.0157		0.0051		1
14		2050		80050		0.0121		0.0022		1
14		2100		80100		0.0175		0.0006		1
14		2150		80150		0.0091		0.0006		1
14		2200		80200		0.0153		0.0071		1
14		2250		80250		0.0200		0.0320		1
14		2300		80300		0.0161		0.0477		1
14		2350		80350		0.0137		0.0393		1
14		2400		80400		0.0101		0.0025		1
14		2450		80450		0.0078		0.0019		1
14		2500		80500		0.0102		0.0006		1
14		2550		80550		0.0289		0.0477		1
14		2600		80600		0.0147		0.0107		1
14		2650		80650		0.0203		0.0285		1
14		2700		80700		0.0086		0.0019		1
14		2750		80750		0.0093		0.0065		1
14		2800		80800		0.0159		0.0009		1
14		2850		80850		0.0088		0.0011		1
14		2900		80900		0.0108		0.0656		1
14		2950		80950		0.0139		0.0088		1
14		3000		81000		0.0105		0.0032		1
14		3050		81050		0.0129		0.0042		1
14		3100		81100		0.0143		0.0452		1
14		3150		81150		0.0114		0.1305		1
14		3200		81200		0.0125		0.0193		1
14		3250		81250		0.0192		0.0029		1
14		3300		81300		0.0144		0.0266		1
14		3350		81350		0.0126		0.0038		1
14		3400		81400		0.0264		0.0358		1
14		3450		81450		0.0100		0.0065		1
14		3500		81500		0.0085		0.0011		1
14		3550		81550		0.0119		0.0106		1
14		3600		81600		0.0115		0.0180		1
14		3650		81650		0.0129		0.0059		1
14		3700		81700		0.0171		0.0014		1
14		3750		81750		0.0141		0.0006		1
14		3800		81800		0.0115		0.0038		1
14		3850		81850		0.0134		0.0097		1
14		3900		81900		0.0084		0.0014		1
14		3950		81950		0.0165		0.0442		1
14		4000		82000		0.0171		0.0008		1
14		4050		82050		0.0137		0.0059		1
14		4100		82100		0.0137		0.1368		1
14		4150		82150		0.0080		0.0009		1
14		4200		82200		0.0076		0.0061		1
14		4250		82250		0.0159		0.1132		1
14		4300		82300		0.0220		0.0706		1
14		4350		82350		0.0215		0.0013		1
14		4400		82400		0.0276		0.0154		1
14		4450		82450		0.0282		0.0031		1
14		4500		82500		0.0215		0.0350		1
14		4550		82550		0.0132		0.0784		1
14		4600		82600		0.0119		0.0104		1
14		4650		82650		0.0148		0.0903		1
14		4700		82700		0.0133		0.0021		1
14		4750		82750		0.0159		0.0190		1
14		4800		82800		0.0125		0.0406		1
14		4850		82850		0.0095		0.0013		1
14		4900		82900		0.0116		0.0035		1
14		4950		82950		0.0148		0.0030		1
14		5000		83000		0.0119		0.0075		1
14		5050		83050		0.0096		0.0041		1
14		5100		83100		0.0248		0.1663		1
14		5150		83150		0.0179		0.0279		1
14		5200		83200		0.0090		0.0054		1
14		5250		83250		0.0188		0.0045		1
14		5300		83300		0.0109		0.0041		1
14		5350		83350		0.0131		0.0036		1
14		5400		83400		0.0107		0.0044		1
14		5450		83450		0.0096		0.0009		1
14		5500		83500		0.0161		0.0282		1
14		5550		83550		0.0150		0.0299		1
14		5600		83600		0.0090		0.0039		1
14		5650		83650		0.0096		0.0016		1
14		5700		83700		0.0158		0.0046		1
14		5750		83750		0.0167		0.0039		1
14		5800		83800		0.0114		0.0936		1
14		5850		83850		0.0089		0.0122		1
14		5900		83900		0.0147		0.0043		1
14		5950		83950		0.0164		0.0026		1
14		6000		84000		0.0119		0.0036		1
15		50		84050		0.0101		0.0005		1
15		100		84100		0.0124		0.0035		1
15		150		84150		0.0173		0.0061		1
15		200		84200		0.0128		0.0018		1
15		250		84250		0.0085		0.0009		1
15		300		84300		0.0137		0.0079		1
15		350		84350		0.0178		0.1493		1
15		400		84400		0.0181		0.0014		1
15		450		84450		0.0081		0.0017		1
15		500		84500		0.0108		0.0017		1
15		550		84550		0.0146		0.0342		1
15		600		84600		0.0142		0.0261		1
15		650		84650		0.0131		0.0005		1
15		700		84700		0.0103		0.0333		1
15		750		84750		0.0102		0.0067		1
15		800		84800		0.0190		0.0647		1
15		850		84850		0.0162		0.1904		1
15		900		84900		0.0086		0.0035		1
15		950		84950		0.0150		0.0296		1
15		1000		85000		0.0118		0.0130		1
15		1050		85050		0.0217		0.0084		1
15		1100		85100		0.0076		0.0159		1
15		1150		85150		0.0164		0.0018		1
15		1200		85200		0.0136		0.0054		1
15		1250		85250		0.0097		0.0022		1
15		1300		85300		0.0131		0.0658		1
15		1350		85350		0.0260		0.3778		1
15		1400		85400		0.0183		0.0052		1
15		1450		85450		0.0156		0.0062		1
15		1500		85500		0.0123		0.0011		1
15		1550		85550		0.0302		0.3699		1
15		1600		85600		0.0180		0.0258		1
15		1650		85650		0.0237		0.0258		1
15		1700		85700		0.0144		0.0020		1
15		1750		85750		0.0095		0.0258		1
15		1800		85800		0.0161		0.0034		1
15		1850		85850		0.0096		0.1678		1
15		1900		85900		0.0119		0.1479		1
15		1950		85950		0.0132		0.0006		1
15		2000		86000		0.0111		0.0112		1
15		2050		86050		0.0161		0.0020		1
15		2100		86100		0.0125		0.0188		1
15		2150		86150		0.0131		0.0141		1
15		2200		86200		0.0069		0.0053		1
15		2250		86250		0.0149		0.0013		1
15		2300		86300		0.0068		0.0014		1
15		2350		86350		0.0152		0.0079		1
15		2400		86400		0.0071		0.0009		1
15		2450		86450		0.0134		0.0075		1
15		2500		86500		0.0117		0.0034		1
15		2550		86550		0.0147		0.0082		1
15		2600		86600		0.0177		0.0141		1
15		2650		86650		0.0202		0.0178		1
15		2700		86700		0.0055		0.0238		1
15		2750		86750		0.0093		0.0023		1
15		2800		86800		0.0121		0.0060		1
15		2850		86850		0.0096		0.0035		1
15		2900		86900		0.0109		0.0021		1
15		2950		86950		0.0120		0.0199		1
15		3000		87000		0.0183		0.0053		1
15		3050		87050		0.0108		0.0026		1
15		3100		87100		0.0150		0.0011		1
15		3150		87150		0.0123		0.0258		1
15		3200		87200		0.0111		0.1254		1
15		3250		87250		0.0095		0.0034		1
15		3300		87300		0.0236		0.0253		1
15		3350		87350		0.0147		0.0100		1
15		3400		87400		0.0106		0.0044		1
15		3450		87450		0.0065		0.0021		1
15		3500		87500		0.0100		0.0060		1
15		3550		87550		0.0157		0.1361		1
15		3600		87600		0.0120		0.2658		1
15		3650		87650		0.0064		0.0012		1
15		3700		87700		0.0186		0.0225		1
15		3750		87750		0.0120		0.0313		1
15		3800		87800		0.0137		0.0009		1
15		3850		87850		0.0119		0.0004		1
15		3900		87900		0.0161		0.0059		1
15		3950		87950		0.0095		0.0389		1
15		4000		88000		0.0134		0.0048		1
15		4050		88050		0.0094		0.0180		1
15		4100		88100		0.0136		0.0492		1
15		4150		88150		0.0081		0.0211		1
15		4200		88200		0.0121		0.0031		1
15		4250		88250		0.0146		0.0042		1
15		4300		88300		0.0109		0.0089		1
15		4350		88350		0.0272		0.1363		1
15		4400		88400		0.0185		0.0232		1
15		4450		88450		0.0151		0.0031		1
15		4500		88500		0.0103		0.0010		1
15		4550		88550		0.0128		0.0245		1
15		4600		88600		0.0115		0.0117		1
15		4650		88650		0.0166		0.0115		1
15		4700		88700		0.0138		0.0236		1
15		4750		88750		0.0269		0.1629		1
15		4800		88800		0.0284		0.0097		1
15		4850		88850		0.0291		0.0103		1
15		4900		88900		0.0117		0.0022		1
15		4950		88950		0.0109		0.0075		1
15		5000		89000		0.0097		0.0003		1
15		5050		89050		0.0138		0.0059		1
15		5100		89100		0.0143		0.0042		1
15		5150		89150		0.0099		0.0058		1
15		5200		89200		0.0106		0.0090		1
15		5250		89250		0.0179		0.0195		1
15		5300		89300		0.0084		0.0044		1
15		5350		89350		0.0083		0.0005		1
15		5400		89400		0.0172		0.2942		1
15		5450		89450		0.0170		0.0338		1
15		5500		89500		0.0242		0.1842		1
15		5550		89550		0.0151		0.0006		1
15		5600		89600		0.0154		0.0013		1
15		5650		89650		0.0138		0.3122		1
15		5700		89700		0.0135		0.0778		1
15		5750		89750		0.0128		0.0029		1
15		5800		89800		0.0124		0.0121		1
15		5850		89850		0.0240		0.0457		1
15		5900		89900		0.0128		0.0324		1
15		5950		89950		0.0214		0.0025		1
15		6000		90000		0.0083		0.0048		1
16		50		90050		0.0084		0.0048		1
16		100		90100		0.0166		0.0027		1
16		150		90150		0.0113		0.0154		1
16		200		90200		0.0086		0.0112		1
16		250		90250		0.0099		0.0089		1
16		300		90300		0.0153		0.0038		1
16		350		90350		0.0196		0.0034		1
16		400		90400		0.0100		0.0151		1
16		450		90450		0.0223		0.3710		1
16		500		90500		0.0169		0.0146		1
16		550		90550		0.0137		0.0035		1
16		600		90600		0.0110		0.1158		1
16		650		90650		0.0166		0.1371		1
16		700		90700		0.0112		0.0019		1
16		750		90750		0.0108		0.0112		1
16		800		90800		0.0194		0.1593		1
16		850		90850		0.0151		0.0757		1
16		900		90900		0.0084		0.0020		1
16		950		90950		0.0224		0.0386		1
16		1000		91000		0.0114		0.0757		1
16		1050		91050		0.0292		0.1179		1
16		1100		91100		0.0208		0.0432		1
16		1150		91150		0.0132		0.0020		1
16		1200		91200		0.0178		0.0111		1
16		1250		91250		0.0206		0.0244		1
16		1300		91300		0.0100		0.0017		1
16		1350		91350		0.0122		0.0086		1
16		1400		91400		0.0207		0.0492		1
16		1450		91450		0.0095		0.0011		1
16		1500		91500		0.0156		0.0198		1
16		1550		91550		0.0111		0.0138		1
16		1600		91600		0.0073		0.0030		1
16		1650		91650		0.0124		0.0071		1
16		1700		91700		0.0098		0.0016		1
16		1750		91750		0.0188		0.0065		1
16		1800		91800		0.0121		0.0036		1
16		1850		91850		0.0118		0.0668		1
16		1900		91900		0.0096		0.0047		1
16		1950		91950		0.0104		0.0510		1
16		2000		92000		0.0125		0.0099		1
16		2050		92050		0.0229		0.0402		1
16		2100		92100		0.0107		0.0635		1
16		2150		92150		0.0206		0.0093		1
16		2200		92200		0.0133		0.0031		1
16		2250		92250		0.0223		0.1134		1
16		2300		92300		0.0144		0.0036		1
16		2350		92350		0.0138		0.0110		1
16		2400		92400		0.0093		0.0292		1
16		2450		92450		0.0089		0.0188		1
16		2500		92500		0.0243		0.0016		1
16		2550		92550		0.0103		0.0028		1
16		2600		92600		0.0265		0.0059		1
16		2650		92650		0.0111		0.0075		1
16		2700		92700		0.0205		0.0894		1
16		2750		92750		0.0093		0.0403		1
16		2800		92800		0.0145		0.0018		1
16		2850		92850		0.0128		0.0019		1
16		2900		92900		0.0148		0.0187		1
16		2950		92950		0.0138		0.0084		1
16		3000		93000		0.0164		0.1500		1
16		3050		93050		0.0123		0.0593		1
16		3100		93100		0.0089		0.0043		1
16		3150		93150		0.0149		0.2462		1
16		3200		93200		0.0160		0.0036		1
16		3250		93250		0.0221		0.0369		1
16		3300		93300		0.0147		0.0017		1
16		3350		93350		0.0150		0.0229		1
16		3400		93400		0.0178		0.0119		1
16		3450		93450		0.0147		0.0054		1
16		3500		93500		0.0158		0.0038		1
16		3550		93550		0.0124		0.0034		1
16		3600		93600		0.0102		0.0620		1
16		3650		93650		0.0128		0.0005		1
16		3700		93700		0.0110		0.0009		1
16		3750		93750		0.0116		0.0152		1
16		3800		93800		0.0117		0.1073		1
16		3850		93850		0.0214		0.0285		1
16		3900		93900		0.0142		0.0448		1
16		3950		93950		0.0159		0.0623		1
16		4000		94000		0.0116		0.0058		1
16		4050		94050		0.0105		0.0095		1
16		4100		94100		0.0085		0.0087		1
16		4150		94150		0.0192		0.0510		1
16		4200		94200		0.0112		0.0102		1
16		4250		94250		0.0229		0.0050		1
16		4300		94300		0.0158		0.0331		1
16		4350		94350		0.0232		0.2235		1
16		4400		94400		0.0199		0.0269		1
16		4450		94450		0.0105		0.0031		1
16		4500		94500		0.0187		0.0036		1
16		4550		94550		0.0068		0.0048		1
16		4600		94600		0.0127		0.0044		1
16		4650		94650		0.0146		0.0649		1
16		4700		94700		0.0086		0.0223		1
16		4750		94750		0.0153		0.0208		1
16		4800		94800		0.0190		0.0742		1
16		4850		94850		0.0119		0.0794		1
16		4900		94900		0.0109		0.0407		1
16		4950		94950		0.0176		0.1259		1
16		5000		95000		0.0099		0.0103		1
16		5050		95050		0.0142		0.0089		1
16		5100		95100		0.0467		0.0502		1
16		5150		95150		0.0161		0.1070		1
16		5200		95200		0.0151		0.0122		1
16		5250		95250		0.0161		0.0685		1
16		5300		95300		0.0250		0.0570		1
16		5350		95350		0.0323		0.0186		1
16		5400		95400		0.0190		0.0023		1
16		5450		95450		0.0167		0.0066		1
16		5500		95500		0.0063		0.0103		1
16		5550		95550		0.0126		0.0201		1
16		5600		95600		0.0190		0.0775		1
16		5650		95650		0.0100		0.0043		1
16		5700		95700		0.0112		0.0008		1
16		5750		95750		0.0122		0.0010		1
16		5800		95800		0.0164		0.0084		1
16		5850		95850		0.0171		0.0951		1
16		5900		95900		0.0137		0.0028		1
16		5950		95950		0.0142		0.1633		1
16		6000		96000		0.0089		0.0007		1
17		50		96050		0.0125		0.0498		1
17		100		96100		0.0096		0.0011		1
17		150		96150		0.0116		0.0581		1
1		50		50		1.0328		None		0
1		100		100		0.9758		None		0
1		150		150		0.9640		None		0
1		200		200		0.9673		None		0
1		250		250		0.9501		None		0
1		300		300		0.9479		None		0
1		350		350		0.9648		None		0
1		400		400		0.9506		None		0
1		450		450		0.9345		None		0
1		500		500		0.9389		None		0
1		550		550		0.9347		None		0
1		600		600		0.9380		None		0
1		650		650		0.9080		None		0
1		700		700		0.9045		None		0
1		750		750		0.8990		None		0
1		800		800		0.8984		None		0
1		850		850		0.8992		None		0
1		900		900		0.8903		None		0
1		950		950		0.8874		None		0
1		1000		1000		0.8907		None		0
1		1050		1050		0.9201		None		0
1		1100		1100		0.8863		None		0
1		1150		1150		0.8844		None		0
1		1200		1200		0.8731		None		0
1		1250		1250		0.8904		None		0
1		1300		1300		0.8779		None		0
1		1350		1350		0.8542		None		0
1		1400		1400		0.9024		None		0
1		1450		1450		0.8549		None		0
1		1500		1500		0.7913		None		0
1		1550		1550		0.7001		None		0
1		1600		1600		0.6938		None		0
1		1650		1650		0.6447		None		0
1		1700		1700		0.6772		None		0
1		1750		1750		0.6308		None		0
1		1800		1800		0.6283		None		0
1		1850		1850		0.7207		None		0
1		1900		1900		0.6346		None		0
1		1950		1950		0.6707		None		0
1		2000		2000		0.6234		None		0
1		2050		2050		0.6224		None		0
1		2100		2100		0.6165		None		0
1		2150		2150		0.6306		None		0
1		2200		2200		0.6065		None		0
1		2250		2250		0.6109		None		0
1		2300		2300		0.6116		None		0
1		2350		2350		0.6146		None		0
1		2400		2400		0.6175		None		0
1		2450		2450		0.6225		None		0
1		2500		2500		0.6300		None		0
1		2550		2550		0.6077		None		0
1		2600		2600		0.6168		None		0
1		2650		2650		0.6102		None		0
1		2700		2700		0.6338		None		0
1		2750		2750		0.6056		None		0
1		2800		2800		0.5999		None		0
1		2850		2850		0.6137		None		0
1		2900		2900		0.6159		None		0
1		2950		2950		0.6137		None		0
1		3000		3000		0.6339		None		0
1		3050		3050		0.6030		None		0
1		3100		3100		0.6151		None		0
1		3150		3150		0.6047		None		0
1		3200		3200		0.5988		None		0
1		3250		3250		0.6040		None		0
1		3300		3300		0.5999		None		0
1		3350		3350		0.5965		None		0
1		3400		3400		0.5954		None		0
1		3450		3450		0.6155		None		0
1		3500		3500		0.5899		None		0
1		3550		3550		0.5968		None		0
1		3600		3600		0.5899		None		0
1		3650		3650		0.6305		None		0
1		3700		3700		0.5933		None		0
1		3750		3750		0.5957		None		0
1		3800		3800		0.5940		None		0
1		3850		3850		0.5919		None		0
1		3900		3900		0.6017		None		0
1		3950		3950		0.5957		None		0
1		4000		4000		0.6000		None		0
1		4050		4050		0.5886		None		0
1		4100		4100		0.5983		None		0
1		4150		4150		0.5963		None		0
1		4200		4200		0.5956		None		0
1		4250		4250		0.6026		None		0
1		4300		4300		0.5923		None		0
1		4350		4350		0.6146		None		0
1		4400		4400		0.5968		None		0
1		4450		4450		0.5951		None		0
1		4500		4500		0.5962		None		0
1		4550		4550		0.5956		None		0
1		4600		4600		0.5917		None		0
1		4650		4650		0.6031		None		0
1		4700		4700		0.6046		None		0
1		4750		4750		0.5970		None		0
1		4800		4800		0.5973		None		0
1		4850		4850		0.5989		None		0
1		4900		4900		0.5912		None		0
1		4950		4950		0.5868		None		0
1		5000		5000		0.5896		None		0
1		5050		5050		0.5940		None		0
1		5100		5100		0.5884		None		0
1		5150		5150		0.5913		None		0
1		5200		5200		0.5846		None		0
1		5250		5250		0.5935		None		0
1		5300		5300		0.5911		None		0
1		5350		5350		0.6017		None		0
1		5400		5400		0.5675		None		0
1		5450		5450		0.1769		None		0
1		5500		5500		0.0896		None		0
1		5550		5550		0.1291		None		0
1		5600		5600		0.0597		None		0
1		5650		5650		0.1057		None		0
1		5700		5700		0.0405		None		0
1		5750		5750		0.0639		None		0
1		5800		5800		0.0408		None		0
1		5850		5850		0.0537		None		0
1		5900		5900		0.0360		None		0
1		5950		5950		0.0376		None		0
1		6000		6000		0.0527		None		0
2		50		6050		0.0661		2.8257		1
2		100		6100		0.0426		2.5017		1
2		150		6150		0.0386		2.5994		1
2		200		6200		0.0299		2.5839		1
2		250		6250		0.0746		2.7631		1
2		300		6300		0.0366		2.5279		1
2		350		6350		0.0242		2.8463		1
2		400		6400		0.0310		2.6211		1
2		450		6450		0.0501		2.4317		1
2		500		6500		0.0322		2.3414		1
2		550		6550		0.0447		2.1823		1
2		600		6600		0.0250		2.5058		1
2		650		6650		0.0336		2.3771		1
2		700		6700		0.0527		2.3738		1
2		750		6750		0.0377		2.2220		1
2		800		6800		0.0395		2.2533		1
2		850		6850		0.0428		2.0506		1
2		900		6900		0.0337		1.9415		1
